id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17210810,Perfect West Village Apartment,6950431,Mike And Lori,Manhattan,West Village,40.73532,-74.0031,Entire home/apt,170,3,1,2017-02-20,0.03,1,0
17211881,A Cozy 2-Bedroom Apartment in Astoria.,115854849,Cem,Queens,Astoria,40.77355,-73.92552,Entire home/apt,100,7,4,2019-05-29,0.17,1,0
17212052,1BR - Prime Williamsburg Location - Outdoor Space,12570191,Katie,Brooklyn,Williamsburg,40.71262,-73.96251,Entire home/apt,199,2,38,2019-06-16,1.32,1,94
17214699,Charming Apt Mins Away from City,114621718,Hope,Brooklyn,Gowanus,40.67706,-73.98406,Entire home/apt,146,1,106,2019-06-29,3.78,2,341
17218433,ACTOR PHILIP SEYMOUR HOFFMAN LIVED HERE,4554793,Aryn,Manhattan,Chelsea,40.73899,-73.99912,Entire home/apt,239,3,15,2019-02-17,0.65,1,42
17219303,Stylish Apt in the Heart of Greenwich Village,1700359,Sharon,Manhattan,NoHo,40.72723,-73.99186,Entire home/apt,195,30,5,2019-05-31,0.19,1,34
17219608,Beautiful 2 Bedroom Apartment in Ridgewood,115939440,Mika,Queens,Ridgewood,40.69645,-73.90223,Entire home/apt,100,2,1,2017-07-14,0.04,1,0
17220307,"Designer's picturesque, large flat",115946844,Kelsey,Brooklyn,Brooklyn Heights,40.69819,-73.99324,Entire home/apt,103,2,13,2017-12-30,0.45,1,0
17222011,Spacious Apartment in the Heart of Manhattan,3558557,Natalie,Manhattan,Gramercy,40.73556,-73.98913,Entire home/apt,159,2,15,2019-05-12,0.57,1,33
17223109,Cute Chelsea Apartment - 1 BR - Amazing Location!,10160214,Mario,Manhattan,Chelsea,40.73977,-73.99938,Entire home/apt,190,12,5,2019-06-06,0.5,1,32
17224797,Quiet Apt in the Upper West Side near Central Park,115567902,Élodie,Manhattan,Upper West Side,40.78141,-73.97681,Entire home/apt,160,4,22,2019-03-22,0.75,1,0
17233611,Beachy sun drenched studio in NYC,6705828,Patricia,Manhattan,Gramercy,40.7363,-73.98969,Entire home/apt,300,3,0,,,1,93
17234796,Astoria 1BR in Quiet Corner Close to Manhattan,261608,Aron,Queens,Ditmars Steinway,40.772,-73.91848,Entire home/apt,60,4,3,2018-10-14,0.1,1,0
17234955,Getaway 2 Bed 1 Bath close to park,113805886,Yaacov,Manhattan,Upper East Side,40.77747,-73.95193,Entire home/apt,190,31,4,2019-01-03,0.21,33,299
17236095,Spectacular 2 bed 1 bath Close to Park,113805886,Yaacov,Manhattan,Upper East Side,40.77878,-73.9501,Entire home/apt,180,31,10,2019-05-31,0.55,33,331
17236462,Large 2 bed 2 bath close to Park,113805886,Yaacov,Manhattan,Upper East Side,40.77823,-73.95127,Entire home/apt,235,31,9,2019-02-19,0.39,33,333
17237486,Bright & Spacious Chelsea Studio,13238971,Adel,Manhattan,Chelsea,40.74281,-73.99969,Entire home/apt,175,4,5,2018-06-21,0.23,1,8
17237922,Big 1 bdroom w balcony Williamsburg,116126452,Brian,Brooklyn,Williamsburg,40.70721,-73.95341,Entire home/apt,160,2,17,2018-07-09,0.59,1,3
17239321,Awesome Apartment in the E Village!,6489574,Wilson,Manhattan,East Village,40.72759,-73.98619,Entire home/apt,140,1,31,2019-06-30,1.14,1,1
17249755,Bedstuy/Bushwick - Fully Renovated One Bedroom,11638358,Jeremy,Brooklyn,Bedford-Stuyvesant,40.69,-73.93783,Entire home/apt,100,4,77,2019-06-16,2.66,2,100
17252229,Balcony on 2nd floor Entire Apt close to Subway,116268542,Sunshine,Brooklyn,East New York,40.67404,-73.88276,Entire home/apt,62,1,98,2019-06-25,3.4,1,23
17252480,Private Studio in a superb location,3726590,Carolyn Li Ming,Manhattan,Upper East Side,40.76851,-73.95506,Entire home/apt,150,1,6,2019-05-02,0.21,1,7
17253932,One bedroom apt right on Franklin Ave,12334470,Rebecca,Brooklyn,Crown Heights,40.66881,-73.95743,Entire home/apt,100,50,8,2018-01-02,0.33,1,0
17255171,An Oasis in the Big Apple,40032009,Arianna,Manhattan,Morningside Heights,40.80387,-73.96367,Entire home/apt,200,5,2,2017-03-14,0.07,2,0
17255913,Newly Renovated / No cleaning Fee / Hell's Kitchen,4454849,Chase,Manhattan,Hell's Kitchen,40.76407,-73.99203,Entire home/apt,131,2,0,,,1,0
17256799,URBAN LUXURY 2BR DUPLEX~24/7 DOORMAN/GYM~SUTTON PL,2856748,Ruchi,Manhattan,Midtown,40.75802,-73.96125,Entire home/apt,500,90,0,,,49,364
17257339,Contemporary. Spacious Apartment. Close to Ferry.,115259709,Paul,Staten Island,St. George,40.64508,-74.08126,Entire home/apt,180,2,59,2019-06-25,2.21,1,135
17257473,LIVING THE NYC EXPERIENCE,7889472,Jose Luis,Manhattan,Harlem,40.81922,-73.95672,Entire home/apt,355,5,14,2018-04-30,0.49,1,89
17261922,Townhouse apt. Close to city. 3 bedrooms & 2 bath,116365995,Dan,Queens,Woodside,40.74705,-73.90792,Entire home/apt,275,4,31,2019-07-04,1.21,2,283
17265284,"Luxury/3 bdrms/2 baths/private parking/1,000 sqft",116396065,Amy,Brooklyn,Sheepshead Bay,40.6027,-73.9486,Entire home/apt,179,2,101,2019-07-06,3.53,1,211
17266124,"Shay's Place #1
( 1 Bdrm. Apt )
5 mins From JFK",116404073,Sheila,Queens,Springfield Gardens,40.66812,-73.76303,Entire home/apt,95,1,240,2019-07-07,9.66,2,253
17266255,Custom Designed West Village 2 Bedroom,29893723,Sam,Manhattan,West Village,40.73115,-74.00429,Entire home/apt,158,1,5,2017-05-11,0.18,1,0
17267017,Spacious Private 1BR with more sleeping space,95341719,Estie,Brooklyn,Crown Heights,40.67013,-73.94397,Entire home/apt,165,2,23,2019-07-04,0.83,3,182
17267665,"Spacious, Private 1BR with more sleeping space",95341719,Estie,Brooklyn,Crown Heights,40.66977,-73.94341,Entire home/apt,169,2,31,2019-06-26,1.15,3,175
17268091,Entire Studio Apt in Trendy Brooklyn - Sunny&clean,6396827,Gyaltsen Benita,Brooklyn,Crown Heights,40.67083,-73.94808,Entire home/apt,135,2,18,2017-11-20,0.64,1,0
17268340,"Spacious, Private Apartment in Bed Stuy, Brooklyn",116427778,Mel,Brooklyn,Bedford-Stuyvesant,40.68318,-73.91682,Entire home/apt,85,3,35,2018-07-30,1.22,1,0
17269342,Large one-bedroom in of Manhattan mid-town west,114890218,Marc,Manhattan,Hell's Kitchen,40.76269,-73.99139,Entire home/apt,185,7,20,2019-03-27,0.71,1,23
17269656,"Magical, Welcoming & Beautiful Huge 1 Bedroom Apt",57655724,Kay,Manhattan,Midtown,40.75598,-73.97034,Entire home/apt,260,2,64,2019-06-16,2.36,1,131
17270768,Newly Renovated Greenpoint Abode,8833885,Leslie,Brooklyn,Greenpoint,40.72385,-73.9458,Entire home/apt,160,2,91,2019-06-27,3.35,2,101
17277132,"BROOKLYN HEIGHTS Private Studio, 1 stop Manhattan!",5130754,Patrick,Brooklyn,Brooklyn Heights,40.69343,-73.99611,Entire home/apt,100,4,3,2019-06-15,0.2,1,4
17278544,SUNNY AND SPACIOUS FULL FLOOR APT!!,11661027,Jennifer,Brooklyn,Greenpoint,40.72699,-73.9581,Entire home/apt,240,2,16,2019-05-05,0.57,1,302
17280743,Essex House Historic Condo/hotel,29339405,Haydee,Manhattan,Midtown,40.76579,-73.97701,Entire home/apt,300,5,3,2017-07-18,0.12,1,115
17280847,Beautiful 2BR with Private Rooftop Deck LES,7384312,Jackie,Manhattan,Lower East Side,40.71306,-73.98715,Entire home/apt,250,1,67,2019-06-23,2.46,1,185
17281347,Private Garden Apt in Boerum Hill,15999314,Stephanie,Brooklyn,Boerum Hill,40.68749,-73.98701,Entire home/apt,149,2,0,,,1,0
17284471,Modern Apt on Best Location in Brooklyn !,1409823,Fernando,Brooklyn,Bedford-Stuyvesant,40.68859,-73.94998,Entire home/apt,75,5,16,2019-05-28,0.58,1,15
17286647,Charming 1 Bedroom in center of East Village,3407346,Anna,Manhattan,East Village,40.72645,-73.98591,Entire home/apt,150,90,28,2019-04-30,1.03,1,0
17297014,Chelsea/Union Square cozy studio,126718,Alejandro,Manhattan,Chelsea,40.73958,-73.9975,Entire home/apt,160,2,1,2017-06-25,0.04,1,0
17298366,BK diggs,50153931,Jaclyn,Brooklyn,DUMBO,40.70206,-73.98804,Entire home/apt,250,1,0,,,1,0
17298590,Your Home Away from Home,2168789,Kimberly,Brooklyn,Greenpoint,40.72938,-73.95675,Entire home/apt,175,2,15,2019-06-21,0.54,1,4
17300167,"Spacious, modern, cozy & bright Williamsburg oasis",32694917,Teresa,Brooklyn,Williamsburg,40.71186,-73.95402,Entire home/apt,144,2,24,2019-07-06,1.43,1,14
17305490,Gorgeous Studio & Balcony Garden @ THE MOTHERSHIP,4680813,Gaia,Queens,Astoria,40.76752,-73.9314,Entire home/apt,150,7,12,2019-05-31,0.42,1,3
17311284,Plant-filled 1 BD by Prospect Park,9152821,Jazmine,Brooklyn,Flatbush,40.65258,-73.9624,Entire home/apt,100,1,0,,,1,0
17314298,Spacious and charming apartment in Brooklyn,31857792,Marija,Brooklyn,Cobble Hill,40.68766,-73.99125,Entire home/apt,170,4,8,2019-06-03,0.29,1,1
17316565,Beautiful apartment with sweeping NYC views,116854478,Travis,Brooklyn,Carroll Gardens,40.68328,-73.99846,Entire home/apt,250,4,0,,,1,0
17317366,Manhattan Midtown Vacation Home away from Home,116870039,Jj,Manhattan,Kips Bay,40.74511,-73.9778,Entire home/apt,200,3,72,2019-06-21,2.55,1,249
17317934,Modern 1 bd in the heart of East Village,34386241,Jesse,Manhattan,East Village,40.7261,-73.98421,Entire home/apt,175,2,4,2017-04-10,0.14,2,0
17318814,Beautiful Sunlit Retreat in Manhattan,116889152,BeautifulHarlem,Manhattan,Harlem,40.81961,-73.94583,Entire home/apt,175,2,145,2019-06-23,5.0,2,127
17319360,Private  suite,42814202,Irisha,Queens,Fresh Meadows,40.74227,-73.78707,Entire home/apt,90,1,26,2019-07-08,0.9,3,358
17325829,My little LOFT in Brooklyn :),104235754,Blessing,Brooklyn,Bedford-Stuyvesant,40.68336,-73.95421,Entire home/apt,100,1,27,2019-07-06,0.98,1,39
17326116,Charming place on the hippest street in NYC,63771415,Annie,Manhattan,East Village,40.72713,-73.98159,Entire home/apt,175,2,35,2019-06-16,1.22,1,0
17329090,Live Like a Local in West Village!,116992515,Palma,Manhattan,West Village,40.73023,-74.00294,Entire home/apt,250,3,28,2019-06-17,1.03,1,51
17331192,Williamsburg Bedfd Stop 1000 sqft 1 Bed + 1.5 Bath,10291534,Cat,Brooklyn,Williamsburg,40.71372,-73.96326,Entire home/apt,200,1,63,2019-06-27,2.29,1,270
17339881,Brownstone Studio,115854410,Michelle,Brooklyn,Bedford-Stuyvesant,40.68469,-73.947,Entire home/apt,110,3,116,2019-06-21,4.03,1,216
17345621,Huge beautiful apartment - entire floor!,12501130,Phuong,Brooklyn,Crown Heights,40.67656,-73.93705,Entire home/apt,100,2,106,2019-06-16,3.72,1,28
17347938,Large Modern 3-bdrm Duplex Apt near Manhattan,108982711,Diana,Queens,Astoria,40.75651,-73.91485,Entire home/apt,180,2,70,2019-07-01,2.64,1,175
17349377,One Bedroom Apt in NYC on 1st Floor!,2450673,Christopher,Manhattan,Washington Heights,40.84417,-73.94063,Entire home/apt,79,1,4,2018-01-07,0.14,1,0
17356639,Spacious Brooklyn One Bedroom/Loft***Morgan L Stop,40313256,Joey,Brooklyn,Williamsburg,40.70552,-73.93,Entire home/apt,195,4,0,,,1,0
17358323,Private Apt Near NYC Airport & Northshore Hospital,65232368,Adisson,Queens,Douglaston,40.76978,-73.73915,Entire home/apt,99,1,49,2019-06-30,1.7,1,247
17364659,Large Cozy 1 bedroom Apt in South Williamsburg,1789596,Cris,Brooklyn,Williamsburg,40.70744,-73.95417,Entire home/apt,125,6,10,2019-01-03,0.36,1,239
17364675,Lovely Bedroom in Quiet Prospect Heights Apartment,24878388,Johanna,Brooklyn,Prospect Heights,40.67305,-73.96824,Entire home/apt,149,5,1,2017-08-22,0.04,2,0
17365005,Awesome Manhattan Midtown Apartment,16328732,Wenli,Manhattan,Roosevelt Island,40.76253,-73.95001,Entire home/apt,58,2,9,2017-08-27,0.32,1,0
17366042,An Oasis in the Big Apple,40032009,Arianna,Manhattan,Morningside Heights,40.80391,-73.96576,Entire home/apt,140,5,0,,,2,0
17366174,"Modern & Luxurious 1 Bedroom, close to A/J Trains!",40426686,Amin,Queens,Ozone Park,40.68572,-73.8493,Entire home/apt,69,4,0,,,1,0
17366414,3 Bed/ 1.5 Bath Midtown Apt near Empire State,117347203,Peggy,Manhattan,Kips Bay,40.7443,-73.97925,Entire home/apt,250,5,69,2019-06-26,2.44,1,163
17366807,"Cozy 1 bedroom, Lower East Side",40438814,Francesco,Manhattan,East Village,40.72117,-73.98215,Entire home/apt,160,3,31,2019-01-13,1.08,1,136
17370778,Gem In Park Slope,1339545,Nina & Keith,Brooklyn,Park Slope,40.67005,-73.97981,Entire home/apt,120,3,125,2019-06-25,4.51,2,61
17376723,*Rare Find* Fantastic 2 Bed Apt inTimes Square,15034908,Trendi,Manhattan,Hell's Kitchen,40.7621,-73.99354,Entire home/apt,178,3,84,2019-06-16,2.92,2,74
17380431,Large sunny park slope apartment,1012628,Elizabeth,Brooklyn,Park Slope,40.67135,-73.97759,Entire home/apt,150,1,0,,,1,0
17381819,Cozy modern studio in heart of LES,43682230,Eric,Manhattan,Lower East Side,40.72056,-73.98539,Entire home/apt,325,2,2,2017-09-22,0.09,1,180
17382067,Georgeous 1BR - Modern Cozy Clean - Great location,108621536,Annabelle,Manhattan,Upper East Side,40.77279,-73.94696,Entire home/apt,209,4,2,2017-09-18,0.08,1,0
17382091,"Quiet, Bright, 2 Story Home Close to It All",115827173,David,Queens,Briarwood,40.71512,-73.81928,Entire home/apt,249,4,6,2019-06-01,0.29,2,353
17382679,INCREDIBLE TOWNHOUSE 4 STORIES 5 BEDROOMS 3 BATH,34474212,Vinit,Manhattan,West Village,40.73444,-74.00129,Entire home/apt,600,2,93,2019-06-23,3.38,1,251
17383253,★ NEW 2 BEDROOM APT NEXT TO CENTRAL PARK WEST★,9293730,Inna,Manhattan,Upper West Side,40.79584,-73.96242,Entire home/apt,135,30,5,2019-05-11,0.21,16,200
17383677,"@Ferry,HUGE 2Br/3beds. Private,Renovated/Stylish..",117492425,Dine,Staten Island,St. George,40.64596,-74.08059,Entire home/apt,65,4,96,2019-07-01,3.42,6,147
17384675,Brooklyn's Cozy Jewel,117507630,Faith,Brooklyn,Crown Heights,40.67018,-73.93224,Entire home/apt,99,4,55,2019-06-26,2.06,2,17
17387135,Intimate Williamsburg Apartment,1450005,Michael,Brooklyn,Williamsburg,40.71493,-73.95084,Entire home/apt,90,5,2,2017-05-07,0.07,1,0
17400624,First Floor Studio on the Upper East Side!,20410925,Leyla,Manhattan,Upper East Side,40.78007,-73.94803,Entire home/apt,125,3,30,2019-06-28,1.08,1,4
17404164,Sunny Studio near Central Park,71482332,Jacob,Manhattan,Upper East Side,40.76684,-73.96203,Entire home/apt,126,1,31,2019-01-03,1.12,1,0
17405812,NYC - Upper west side Studio,117685023,Camilo,Manhattan,Upper West Side,40.80355,-73.96831,Entire home/apt,110,7,3,2017-07-31,0.11,1,0
17411672,Space for Creating and Staying  in Bed-Stuy,117742969,Doretha,Brooklyn,Bedford-Stuyvesant,40.69392,-73.9472,Entire home/apt,98,2,6,2019-06-09,0.93,1,359
17415890,Ultimate Studio Sublet in heart of Williamsburg,9558820,Diana,Brooklyn,Williamsburg,40.71813,-73.95822,Entire home/apt,289,3,7,2018-07-19,0.26,1,0
17418006,Luxury Apt Close to JFK Airport,110858930,Cordelia,Queens,Cambria Heights,40.69206,-73.74546,Entire home/apt,169,2,65,2019-06-26,2.33,1,263
17418177,"Spacious, Private 2 BR , 4 Bathrooms in Brooklyn",95341719,Estie,Brooklyn,Crown Heights,40.66971,-73.94351,Entire home/apt,275,1,26,2019-06-21,0.96,3,271
17420832,Cozy modern stay,25426687,Cathy,Brooklyn,Borough Park,40.64551,-73.9981,Entire home/apt,110,2,45,2019-07-06,1.65,1,342
17423343,LANDMARK TOWNHOUSE IN HISTORIC DISTRICT,13392996,Susan,Manhattan,Washington Heights,40.8339,-73.9383,Entire home/apt,75,4,75,2019-06-17,2.64,1,166
17423413,Cozy apartment near JFK,59900881,Yessenia,Queens,Howard Beach,40.66406,-73.84599,Entire home/apt,100,7,37,2019-01-02,1.42,1,0
17431995,2 bedroom apt. in Manhattan-Gramercy apt building,117932348,Deborah,Manhattan,Gramercy,40.73521,-73.98147,Entire home/apt,155,20,25,2019-07-05,1.06,2,62
17433538,Khimani's Pad,117945802,Shabari,Brooklyn,East Flatbush,40.6425,-73.94293,Entire home/apt,88,2,11,2017-07-30,0.39,1,0
17434977,1B Large studio in Williamsburg with terrace,49704571,Krzysztof,Brooklyn,Williamsburg,40.71942,-73.94272,Entire home/apt,80,30,6,2019-01-19,0.22,8,156
17446640,Clean and Comfortable,118084951,Liza,Brooklyn,Greenpoint,40.72214,-73.93725,Entire home/apt,75,1,162,2019-06-24,5.7,1,1
17447150,1 BR Contemporary Luxury Apartment w W/D in UWS,15145088,Izi,Manhattan,Upper West Side,40.78688,-73.97403,Entire home/apt,184,30,3,2018-10-22,0.12,8,346
17448930,Huge apt in heart of Williamsburg,118110284,David,Brooklyn,Williamsburg,40.71447,-73.96234,Entire home/apt,160,7,3,2019-06-12,0.12,1,43
17456932,Ideal family spot in the upper west,5635997,Eldad,Manhattan,Upper West Side,40.79456,-73.96853,Entire home/apt,400,6,5,2019-04-24,0.19,1,108
17458077,Studio Apartment in a Doorman Building,2610519,Michael,Manhattan,Flatiron District,40.74252,-73.991,Entire home/apt,250,1,2,2017-03-27,0.07,1,0
17458415,Spacious West Village 1 bed!,118208750,Stephen,Manhattan,West Village,40.73773,-74.00181,Entire home/apt,249,3,2,2017-06-25,0.08,1,0
17460510,Harlem Charm,1397707,Jing,Manhattan,Harlem,40.81446,-73.9379,Entire home/apt,198,3,9,2019-06-22,0.35,1,127
17461281,Sunny & Cozy 1BR/1BA Apartment In Upper NYC,4173425,Lin,Manhattan,Harlem,40.81767,-73.94051,Entire home/apt,69,2,65,2019-06-09,2.38,1,11
17461591,"Cozy, Quiet Abode near Times Square",2522596,Nina,Manhattan,Hell's Kitchen,40.76051,-73.99183,Entire home/apt,103,2,12,2017-08-14,0.42,1,0
17463059,Spacious Three Bedroom Dream in Manhattan,116889152,BeautifulHarlem,Manhattan,Harlem,40.81968,-73.9458,Entire home/apt,135,2,138,2019-06-25,4.83,2,45
17463985,Luxury Brooklyn Brownstone with Private Backyard,1377444,Kelly,Brooklyn,Bedford-Stuyvesant,40.68409,-73.94154,Entire home/apt,245,3,33,2019-06-24,1.19,1,60
17464151,Riverside Park Nest,118276455,Eric,Manhattan,Upper West Side,40.79517,-73.97555,Entire home/apt,200,30,5,2019-06-06,0.21,1,271
17465199,Studio Apt in Washington Square <3,3637890,Michael,Manhattan,Greenwich Village,40.73565,-73.99613,Entire home/apt,123,7,3,2017-05-28,0.11,1,0
17477768,Large studio in hip area near major subway stop,4035291,Lawrence,Brooklyn,Crown Heights,40.67308,-73.95523,Entire home/apt,105,3,93,2019-07-05,4.16,1,89
17478780,The Perfect Queens Getaway!,118400082,Jairo,Queens,Corona,40.74122,-73.85334,Entire home/apt,149,2,51,2019-06-30,1.9,1,242
17480159,"Cozy studio, private entrance & 3 min. JFK",105315839,Erroyl,Queens,Jamaica,40.66989,-73.77454,Entire home/apt,75,1,75,2019-06-23,2.66,1,294
17481087,Gorgeous and Renovated Chelsea Apartment,24037775,Karen,Manhattan,Chelsea,40.74392,-73.9946,Entire home/apt,250,4,0,,,1,0
17489509,Brooklyn Nook perfectly located!,8435480,Matt,Brooklyn,Greenpoint,40.72398,-73.94978,Entire home/apt,150,2,115,2019-07-07,4.26,2,32
17493275,Large one bedroom in historic Clinton Hill,775409,John,Brooklyn,Clinton Hill,40.69478,-73.96126,Entire home/apt,140,3,34,2019-07-05,2.95,1,54
17493355,Luxury One Bedroom UWS,17477908,Mat,Manhattan,Upper West Side,40.79424,-73.96588,Entire home/apt,200,30,2,2018-10-31,0.11,10,338
17494289,Beautiful duplex in Gramercy,118539035,Pilar,Manhattan,Gramercy,40.73746,-73.98338,Entire home/apt,99,120,2,2017-08-13,0.08,1,167
17495518,Upper East Side Apartment,118554120,Ken,Manhattan,Upper East Side,40.78073,-73.95013,Entire home/apt,122,7,7,2017-12-29,0.27,1,0
17496194,Cozy 1 bedroom apt in Astoria NY,15864671,Franc,Queens,Astoria,40.76984,-73.91815,Entire home/apt,130,4,0,,,1,83
17496511,Spacious & Charming Nolita 1 Bed,118547015,Jill,Manhattan,SoHo,40.72103,-73.99866,Entire home/apt,125,2,16,2018-08-25,0.57,1,0
17497776,Private apartment  in Hamilton Heights,114093125,Eileen,Manhattan,Harlem,40.8269,-73.93634,Entire home/apt,100,4,65,2019-06-20,2.3,1,48
17497948,1 bedroom apt in 2 bridges/Chinatown,8381084,Pierre,Manhattan,Civic Center,40.71264,-73.99893,Entire home/apt,80,2,12,2019-03-15,0.43,2,8
17499587,Cozy 2 Bedroom in Prime Location!,46599828,Dena,Manhattan,Midtown,40.74481,-73.98523,Entire home/apt,150,3,6,2017-07-24,0.23,1,0
17500539,"HUGE 1BR Apt, Varrazano promenade,night life& More",37519641,Ahmed,Brooklyn,Fort Hamilton,40.61364,-74.0354,Entire home/apt,160,2,4,2019-04-11,0.42,1,313
17500994,Brooklyn Cave in the Neighb,87889145,Avon,Brooklyn,Canarsie,40.64458,-73.90285,Entire home/apt,59,2,68,2019-07-01,3.5,1,240
17505594,"Hip, cozy apartment (with cat) in terrific Harlem!",11620529,Grace,Manhattan,Harlem,40.81108,-73.94682,Entire home/apt,85,2,2,2017-06-04,0.08,1,0
17508300,Sun-drenched Charles Street studio!,1647256,Rebecca,Manhattan,West Village,40.73418,-74.00621,Entire home/apt,180,9,0,,,1,0
17508709,Luxurious Manhattan 1 Bedroom,3191545,Kyle,Manhattan,Hell's Kitchen,40.76589,-73.98434,Entire home/apt,199,30,6,2018-07-31,0.23,23,365
17510128,Manhattan | Luxurious 1 Bedroom,3191545,Kyle,Manhattan,Hell's Kitchen,40.75766,-73.99089,Entire home/apt,195,30,0,,,23,364
17510130,High Tower Luxurious 1 Bedroom in Times Square,3191545,Kyle,Manhattan,Hell's Kitchen,40.75919,-73.99229,Entire home/apt,169,30,1,2017-08-03,0.04,23,115
17510136,Luxurious 1 Bedroom in Times Square,3191545,Kyle,Manhattan,Hell's Kitchen,40.7593,-73.99229,Entire home/apt,195,30,0,,,23,364
17510139,❤ of Manhattan | Fantastic 1 Bedroom,3191545,Kyle,Manhattan,Midtown,40.76501,-73.98312,Entire home/apt,195,30,0,,,23,364
17510140,❤ of Manhattan | Fantastic 1 Bedroom,3191545,Kyle,Manhattan,Hell's Kitchen,40.76485,-73.98436,Entire home/apt,195,30,0,,,23,364
17510141,❤ of Manhattan | Fantastic 1 Bedroom,3191545,Kyle,Manhattan,Theater District,40.76321,-73.98356,Entire home/apt,243,30,0,,,23,364
17510666,❤ of Manhattan | Central Park | Fantastic 1 Bed,3191545,Kyle,Manhattan,Hell's Kitchen,40.76536,-73.98469,Entire home/apt,195,30,0,,,23,364
17511694,4A-,17770287,Nina,Manhattan,Midtown,40.74896,-73.98277,Entire home/apt,115,30,8,2019-05-01,0.31,14,203
